Date,Close,Open,High,Low,Volume,Chg%,daily_return_pct,market_direction,ma_7,month
2007-08-20,4209.05,4108.95,4262.6,4108.95,68780000000.0,0.0246,2.4585874076508363,Up,4282.3,8
2007-08-21,4074.9,4209.55,4238.1,4058.55,75550000000.0,-0.0319,-3.187180004989254,Down,4235.400000000001,8
2007-08-22,4153.15,4081.25,4165.7,4040.15,88280000000.0,0.0192,1.9202925225158873,Up,4209.657142857142,8
2007-08-23,4114.95,4160.1,4249.85,4100.8,94000000000.0,-0.0092,-0.9197837785776986,Down,4172.7,8
2007-08-24,4190.15,4113.05,4201.45,4110.05,63180000000.0,0.0183,1.8274827154643347,Up,4146.978571428571,8
2007-08-27,4302.6,4193.6,4310.0,4193.6,62770000000.0,0.0268,2.6836748087777362,Up,4164.692857142857,8
2007-08-28,4320.7,4302.4,4329.15,4280.6,62000000000.0,0.0042,0.4206758704039304,Up,4195.071428571428,8
2007-08-29,4359.3,4317.7,4368.6,4226.35,85950000000.0,0.0089,0.893373758881677,Up,4216.535714285715,8
2007-08-30,4412.3,4360.35,4422.3,4359.75,128100000000.0,0.0122,1.2157915261624463,Up,4264.735714285714,8
2007-08-31,4464.0,4412.6,4471.3,4403.0,83580000000.0,0.0117,1.1717244974276397,Up,4309.142857142857,8
2007-09-03,4474.75,4466.65,4490.55,4452.4,82240000000.0,0.0024,0.24081541218639035,Up,4360.542857142857,9
2007-09-04,4479.25,4481.55,4501.3,4460.4,72430000000.0,0.001,0.10056427733393658,Up,4401.842857142858,9
2007-09-05,4475.85,4479.6,4507.75,4458.55,73800000000.0,-0.0008,-0.0759055645476292,Down,4426.592857142858,9
2007-09-06,4518.6,4475.7,4522.5,4445.55,60550000000.0,0.0096,0.9551258420188447,Up,4454.864285714286,9
2007-09-07,4509.5,4518.65,4547.75,4499.9,58010000000.0,-0.002,-0.20138981100341624,Down,4476.321428571428,9
2007-09-10,4507.85,4506.85,4515.25,4452.95,68940000000.0,-0.0004,-0.03658942233062401,Down,4489.971428571429,9
2007-09-11,4497.05,4509.65,4538.6,4487.15,80050000000.0,-0.0024,-0.23958206240225488,Down,4494.692857142857,9
2007-09-12,4496.85,4498.65,4531.5,4490.4,66790000000.00001,0.0,-0.004447359935955131,Down,4497.85,9
2007-09-13,4528.95,4498.05,4540.6,4498.05,59330000000.0,0.0071,0.7138330164448314,Up,4504.95,9
2007-09-14,4518.0,4530.0,4582.6,4508.85,71200000000.0,-0.0024,-0.24177789553869733,Down,4510.971428571429,9
2007-09-17,4494.65,4518.45,4549.05,4482.85,51250000000.0,-0.0052,-0.5168216024789785,Down,4507.55,9
2007-09-18,4546.2,4494.1,4551.8,4481.55,56390000000.0,0.0115,1.1469191149477753,Up,4512.792857142857,9
2007-09-19,4732.35,4550.25,4739.0,4550.25,108520000000.0,0.0409,4.094628480929141,Up,4544.864285714286,9
2007-09-20,4747.55,4734.85,4760.85,4721.15,93970000000.0,0.0032,0.3211934873794231,Up,4580.65,9
2007-09-21,4837.55,4752.95,4855.7,4733.7,161390000000.0,0.019,1.8957146317574392,Up,4629.321428571428,9
2007-09-24,4932.2,4837.15,4941.15,4837.15,147580000000.0,0.0196,1.9565689243521867,Up,4686.928571428572,9
2007-09-25,4938.85,4939.1,4953.9,4878.15,140290000000.0,0.0013,0.13482827135964381,Up,4747.05,9
2007-09-26,4940.5,4937.6,4980.85,4930.35,117670000000.0,0.0003,0.03340858701923466,Up,4810.742857142856,9
2007-09-27,5000.55,4942.7,5016.4,4942.7,172140000000.0,0.0122,1.2154640218601465,Up,4875.650000000001,9
2007-09-28,5021.35,4996.45,5055.8,4996.45,137760000000.0,0.0042,0.41595424503304557,Up,4916.935714285714,9
2007-10-01,5068.95,5021.5,5089.3,5001.35,132210000000.00002,0.0095,0.9479522439184596,Up,4962.849999999999,10
2007-10-03,5210.8,5069.0,5261.35,5034.15,187720000000.0,0.028,2.7984099271052276,Up,5016.171428571429,10
2007-10-04,5208.65,5211.65,5233.1,5126.05,127310000000.0,-0.0004,-0.041260459046610354,Down,5055.664285714286,10
2007-10-05,5185.85,5208.15,5248.55,5164.5,93290000000.0,-0.0044,-0.437733385810124,Down,5090.95,10
2007-10-08,5085.1,5186.25,5249.3,5024.75,111430000000.0,-0.0194,-1.942786621286774,Down,5111.607142857143,10
2007-10-09,5327.25,5062.65,5348.7,5000.95,139860000000.0,0.0476,4.761951584039648,Up,5158.278571428571,10
2007-10-10,5441.45,5328.15,5454.7,5328.15,184940000000.0,0.0214,2.143695152283076,Up,5218.292857142857,10
2007-10-11,5524.85,5438.9,5532.75,5424.25,130840000000.0,0.0153,1.5326797085335908,Up,5283.421428571428,10
2007-10-12,5428.25,5525.3,5549.3,5402.6,174470000000.0,-0.0175,-1.7484637591970942,Down,5314.4857142857145,10
2007-10-15,5670.4,5428.35,5682.65,5419.9,160990000000.0,0.0446,4.460922028277992,Up,5380.45,10
2007-10-16,5668.05,5670.65,5708.35,5578.45,174110000000.0,-0.0004,-0.04144328442436951,Down,5449.335714285714,10
2007-10-17,5559.3,5658.9,5658.9,5107.3,186850000000.0,-0.0192,-1.9186492709132752,Down,5517.078571428572,10
2007-10-18,5351.0,5551.1,5736.8,5269.65,202750000000.0,-0.0375,-3.746874606515216,Down,5520.471428571429,10
2007-10-19,5215.3,5360.35,5390.85,5101.75,181010000000.0,-0.0254,-2.5359745841898707,Down,5488.164285714286,10
2007-10-22,5184.0,5202.75,5247.4,5070.9,131800000000.00002,-0.006,-0.6001572296895685,Down,5439.471428571429,10
2007-10-23,5473.7,5185.3,5488.5,5176.85,145840000000.0,0.0559,5.588348765432105,Up,5445.964285714285,10
2007-10-24,5496.15,5477.6,5577.9,5419.4,166880000000.0,0.0041,0.4101430476642909,Up,5421.071428571428,10
2007-10-25,5568.95,5499.05,5605.95,5469.3,188730000000.0,0.0132,1.3245635581270454,Up,5406.914285714286,10
2007-10-26,5702.3,5564.25,5716.9,5513.35,164400000000.0,0.0239,2.3945267958951133,Up,5427.342857142858,10
2007-10-29,5905.9,5708.9,5922.5,5708.9,173590000000.0,0.0357,3.570489100889107,Up,5506.614285714286,10
2007-10-30,5868.75,5917.55,5976.0,5833.9,176830000000.0,-0.0063,-0.629031984964179,Down,5599.964285714285,10
2007-10-31,5900.65,5868.9,5952.25,5861.3,168160000000.0,0.0054,0.5435569755058545,Up,5702.342857142857,10
2007-11-01,5866.45,5903.8,6011.95,5837.2,270200000000.0,-0.0058,-0.5795971630244146,Down,5758.45,11
2007-11-02,5932.4,5854.85,5944.75,5714.25,164840000000.0,0.0112,1.1241892456255398,Up,5820.771428571427,11
2007-11-05,5847.3,5931.9,5948.55,5819.6,169010000000.0,-0.0143,-1.4344953138695882,Down,5860.535714285715,11
2007-11-06,5786.5,5847.1,5957.2,5759.95,244850000000.0,-0.0104,-1.0397961452294213,Down,5872.564285714286,11
2007-11-07,5782.35,5782.4,5861.35,5744.3,171690000000.0,-0.0007,-0.07171865549122636,Down,5854.914285714286,11
2007-11-08,5698.75,5779.3,5780.8,5646.75,141330000000.0,-0.0145,-1.4457789652995823,Down,5830.6285714285705,11
2007-11-09,5663.25,5703.45,5794.2,5614.9,213900000000.0,-0.0062,-0.6229436279885925,Down,5796.714285714285,11
2007-11-12,5617.1,5660.6,5660.6,5477.5,138680000000.0,-0.0081,-0.8149031033417131,Down,5761.092857142857,11
2007-11-13,5695.4,5612.35,5758.85,5591.6,156340000000.0,0.0139,1.3939577361983702,Up,5727.2357142857145,11
2007-11-14,5937.9,5703.95,5950.2,5700.05,173240000000.0,0.0426,4.2578221020472595,Up,5740.178571428572,11
2007-11-15,5912.1,5942.7,5966.95,5895.65,146640000000.0,-0.0043,-0.4344970444096319,Down,5758.121428571429,11
2007-11-16,5906.85,5913.15,5948.05,5817.4,129789999999.99998,-0.0009,-0.08880093367839015,Down,5775.907142857143,11
2007-11-19,5907.65,5908.05,5981.8,5893.8,104830000000.0,0.0001,0.01354359768741542,Up,5805.75,11
2007-11-20,5780.9,5911.25,5923.7,5755.8,127220000000.0,-0.0215,-2.1455231775748373,Down,5822.557142857143,11
2007-11-21,5561.05,5778.8,5790.05,5530.85,129729999999.99998,-0.038,-3.8030410489716004,Down,5814.550000000001,11
2007-11-22,5519.35,5564.65,5608.65,5394.35,149030000000.0,-0.0075,-0.7498583900522382,Down,5789.400000000001,11
2007-11-23,5608.6,5524.3,5638.6,5514.75,102000000000.0,0.0162,1.6170382381983428,Up,5742.357142857143,11
2007-11-26,5731.7,5611.3,5772.55,5608.95,127100000000.0,0.0219,2.1948436329921828,Up,5716.585714285715,11
2007-11-27,5698.15,5729.25,5743.55,5655.6,96310000000.0,-0.0059,-0.5853411727759661,Down,5686.771428571427,11
2007-11-28,5617.55,5699.55,5749.95,5595.5,97580000000.0,-0.0141,-1.414494177934933,Down,5645.328571428572,11
2007-11-29,5634.6,5617.8,5725.0,5612.1,301030000000.0,0.003,0.30351309734670817,Up,5624.428571428572,11
2007-11-30,5762.75,5633.9,5782.55,5632.65,170460000000.0,0.0227,2.274340680793663,Up,5653.242857142856,11
2007-12-03,5865.0,5765.45,5878.8,5754.6,111920000000.0,0.0177,1.7743264934276137,Up,5702.621428571429,12
2007-12-04,5858.35,5870.2,5897.25,5840.3,107500000000.0,-0.0011,-0.11338448422846259,Down,5738.3,12
2007-12-05,5940.0,5861.9,5949.3,5859.95,120150000000.0,0.0139,1.3937371444177948,Up,5768.057142857142,12
2007-12-06,5954.7,5941.05,6027.05,5919.8,154950000000.0,0.0025,0.24747474747475184,Up,5804.7071428571435,12
2007-12-07,5974.3,5963.6,6042.1,5894.8,123110000000.0,0.0033,0.3291517624733453,Up,5855.671428571428,12
2007-12-10,5960.6,5974.0,6015.3,5923.35,86330000000.0,-0.0023,-0.22931556835109612,Down,5902.242857142858,12
2007-12-11,6097.25,5960.4,6111.2,5960.4,115310000000.0,0.0229,2.2925544408280984,Up,5950.028571428572,12
2007-12-12,6159.3,6067.05,6175.65,6005.45,130759999999.99998,0.0102,1.0176719012669588,Up,5992.071428571428,12
2007-12-13,6058.1,6159.25,6185.4,6040.4,120310000000.0,-0.0164,-1.643043852385817,Down,6020.607142857143,12
2007-12-14,6047.7,6056.2,6078.55,6015.05,100560000000.0,-0.0017,-0.1716709859526988,Down,6035.992857142858,12
2007-12-17,5777.0,6037.95,6039.95,5740.6,108210000000.0,-0.0448,-4.476081816227651,Down,6010.607142857143,12
2007-12-18,5742.3,5777.6,5874.6,5710.6,109460000000.0,-0.006,-0.6006577808551072,Down,5977.464285714285,12
2007-12-19,5751.15,5730.25,5840.8,5676.7,88360000000.0,0.0015,0.1541194294968795,Up,5947.5428571428565,12
2007-12-20,5766.5,5751.75,5799.5,5742.75,79150000000.0,0.0027,0.26690314111090796,Up,5900.2928571428565,12
2007-12-24,5985.1,5771.3,6001.05,5771.3,100420000000.0,0.0379,3.790861007543578,Up,5875.407142857143,12
2007-12-26,6070.75,5988.45,6085.25,5988.45,90830000000.0,0.0143,1.431053783562497,Up,5877.214285714285,12
2007-12-27,6081.5,6069.0,6110.85,6060.2,149990000000.0,0.0018,0.1770786146686909,Up,5882.042857142857,12
2007-12-28,6079.7,6079.55,6098.6,6021.9,79570000000.0,-0.0003,-0.02959796102935952,Down,5925.285714285715,12
2007-12-31,6138.6,6095.0,6167.75,6095.0,85020000000.0,0.0097,0.9687978025231692,Up,5981.9,12
2008-01-01,6144.35,6136.75,6165.35,6109.85,81310000000.0,0.0009,0.09366956635064039,Up,6038.071428571428,1
2008-01-02,6179.4,6144.7,6197.0,6060.85,110350000000.0,0.0057,0.5704427644909416,Up,6097.057142857143,1
2008-01-03,6178.55,6184.25,6230.15,6126.4,156360000000.0,-0.0001,-0.013755380781299564,Down,6124.692857142858,1
2008-01-04,6274.3,6179.1,6300.05,6179.1,147630000000.0,0.0155,1.549716357397779,Up,6153.771428571429,1
2008-01-07,6279.1,6271.0,6289.8,6193.35,139610000000.0,0.0008,0.07650255805429218,Up,6182.0,1
2008-01-08,6287.85,6282.45,6357.1,6221.6,162560000000.0,0.0014,0.1393511809017145,Up,6211.7357142857145,1
2008-01-09,6272.0,6287.55,6338.3,6231.25,120850000000.0,-0.0025,-0.2520734432278182,Down,6230.792857142857,1
2008-01-10,6156.95,6278.1,6347.0,6142.9,133660000000.0,-0.0183,-1.834343112244896,Down,6232.592857142858,1
2008-01-11,6200.1,6166.65,6224.2,6112.55,125140000000.0,0.007,0.7008340168427551,Up,6235.550000000001,1
2008-01-14,6206.8,6208.8,6244.15,6172.0,110910000000.0,0.0011,0.10806277318107238,Up,6239.585714285714,1
2008-01-15,6074.25,6226.35,6260.45,6053.3,117680000000.0,-0.0214,-2.1355609976155265,Down,6211.007142857144,1
2008-01-16,5935.75,6065.0,6065.0,5825.75,152490000000.0,-0.0228,-2.280116886858463,Down,6161.957142857143,1
2008-01-17,5913.2,5937.95,6013.15,5880.3,127180000000.0,-0.0038,-0.37990144463632136,Down,6108.435714285714,1
2008-01-18,5705.3,5907.75,5908.75,5677.0,135740000000.00002,-0.0352,-3.5158628153960536,Down,6027.478571428571,1
2008-01-21,5208.8,5705.0,5705.0,4977.1,211340000000.0,-0.087,-8.702434578374497,Down,5892.028571428572,1
2008-01-22,4899.3,5203.35,5203.35,4448.5,200600000000.0,-0.0594,-5.941867608662266,Down,5706.2,1
2008-01-23,5203.4,4903.05,5328.05,4891.6,172630000000.0,0.0621,6.2070091645745284,Up,5562.857142857143,1
2008-01-24,5033.45,5208.0,5357.2,4995.8,145350000000.0,-0.0327,-3.2661336818234243,Down,5414.171428571428,1
2008-01-25,5383.35,5035.05,5399.25,5035.05,105880000000.0,0.0695,6.951494501783073,Up,5335.257142857144,1
2008-01-28,5274.1,5380.95,5380.95,5071.0,94470000000.0,-0.0203,-2.029405481716773,Down,5243.957142857143,1
2008-01-29,5280.8,5279.55,5391.6,5225.25,98430000000.0,0.0013,0.12703589237974544,Up,5183.314285714287,1
2008-01-30,5167.6,5283.75,5314.3,5142.25,101260000000.0,-0.0214,-2.1436146038478987,Down,5177.428571428572,1
2008-01-31,5137.45,5172.25,5251.65,5071.15,187490000000.0,-0.0058,-0.5834429909435834,Down,5211.45,1
2008-02-01,5317.25,5140.6,5339.95,5090.75,106700000000.0,0.035,3.4997907522214433,Up,5227.714285714285,2
2008-02-04,5463.5,5315.55,5545.2,5315.55,105720000000.0,0.0275,2.7504819220461663,Up,5289.150000000001,2
2008-02-05,5483.9,5463.75,5500.6,5412.95,96490000000.0,0.0037,0.373387022970606,Up,5303.514285714286,2
2008-02-06,5322.55,5470.4,5470.4,5257.05,106120000000.0,-0.0294,-2.942249129269303,Down,5310.435714285714,2
2008-02-07,5133.25,5322.55,5344.6,5113.85,103080000000.0,-0.0356,-3.5565659317432496,Down,5289.357142857143,2
2008-02-08,5120.35,5132.1,5173.85,5034.25,108950000000.0,-0.0025,-0.25130278088929536,Down,5282.607142857143,2
2008-02-11,4857.0,5120.55,5126.4,4803.6,125720000000.0,-0.0514,-5.143203101350502,Down,5242.542857142857,2
2008-02-12,4838.25,4877.85,4949.6,4820.45,102360000000.0,-0.0039,-0.38604076590488257,Down,5174.114285714286,2
2008-02-13,4929.45,4836.55,4986.55,4836.55,104070000000.0,0.0188,1.8849790730119276,Up,5097.821428571428,2
2008-02-14,5202.0,4944.65,5220.25,4944.65,106430000000.0,0.0553,5.529014393086462,Up,5057.55,2
2008-02-15,5302.9,5202.85,5315.4,5104.75,110540000000.0,0.0194,1.9396386005382515,Up,5054.742857142856,2
2008-02-18,5276.9,5304.45,5348.6,5224.0,77580000000.0,-0.0049,-0.4902977616021431,Down,5075.2642857142855,2
2008-02-19,5280.8,5278.4,5368.45,5262.0,88660000000.0,0.0007,0.07390702874794375,Up,5098.185714285713,2
2008-02-20,5154.45,5267.15,5267.15,5116.3,89870000000.0,-0.0239,-2.3926299045599175,Down,5140.678571428572,2
2008-02-21,5191.8,5156.9,5241.35,5120.05,89880000000.0,0.0072,0.724616593428995,Up,5191.185714285713,2
2008-02-22,5110.75,5183.4,5184.0,5092.8,72070000000.0,-0.0156,-1.5611156053777164,Down,5217.085714285714,2
2008-02-25,5200.7,5112.25,5212.35,5055.15,78360000000.0,0.0176,1.760015653279856,Up,5216.900000000001,2
2008-02-26,5270.05,5200.8,5281.2,5200.8,86100000000.0,0.0133,1.3334743399926907,Up,5212.207142857143,2
2008-02-27,5268.4,5271.4,5368.15,5249.75,89570000000.0,-0.0003,-0.03130900086337762,Down,5210.992857142856,2
2008-02-28,5285.1,5266.35,5302.85,5227.15,107980000000.0,0.0032,0.3169842836534986,Up,5211.607142857143,2
2008-02-29,5223.5,5285.0,5290.8,5098.35,165090000000.0,-0.0117,-1.165540860154024,Down,5221.471428571429,2
2008-03-03,4953.0,5222.8,5222.8,4936.05,150740000000.0,-0.0518,-5.178520149325161,Down,5187.357142857143,3
2008-03-04,4864.25,4958.55,4976.7,4812.95,150840000000.0,-0.0179,-1.791843327276399,Down,5152.142857142857,3
2008-03-05,4921.4,4866.85,4936.75,4847.25,114720000000.0,0.0117,1.1748984941152285,Up,5112.242857142858,3
2008-03-07,4771.6,4918.3,4918.3,4672.25,145780000000.0,-0.0304,-3.043849311171598,Down,5041.035714285715,3
2008-03-10,4800.4,4767.8,4814.95,4620.5,155880000000.0,0.006,0.6035711291809687,Up,4974.178571428572,3
2008-03-11,4865.9,4796.3,4888.5,4732.85,158760000000.0,0.0136,1.3644696275310286,Up,4914.2928571428565,3
2008-03-12,4872.0,4869.75,5019.2,4854.75,135039999999.99998,0.0013,0.12536221459544805,Up,4864.078571428571,3
2008-03-13,4623.6,4868.7,4868.8,4580.15,137640000000.0,-0.051,-5.0985221674876735,Down,4817.021428571429,3
2008-03-14,4745.8,4623.8,4758.95,4607.55,135570000000.0,0.0264,2.6429621939614067,Up,4800.099999999999,3
2008-03-17,4503.1,4745.45,4745.45,4482.1,143350000000.0,-0.0511,-5.113995532892234,Down,4740.342857142858,3
2008-03-18,4533.0,4519.9,4617.95,4468.55,169440000000.0,0.0066,0.6639870311563101,Up,4706.257142857144,3
2008-03-19,4573.95,4534.75,4718.4,4533.9,158510000000.0,0.009,0.903375248180005,Up,4673.907142857143,3
2008-03-24,4609.85,4576.8,4649.45,4539.8,123980000000.0,0.0078,0.7848795898512284,Up,4637.328571428571,3
2008-03-25,4877.5,4616.8,4896.8,4616.8,142370000000.0,0.0581,5.806045749861699,Up,4638.114285714286,3
2008-03-26,4828.85,4878.7,4912.3,4808.65,126100000000.0,-0.01,-0.9974372116863028,Down,4667.435714285714,3
2008-03-27,4830.25,4828.8,4863.75,4769.6,180110000000.0,0.0003,0.028992410201178487,Up,4679.5,3
2008-03-28,4942.0,4830.0,4970.8,4796.35,162590000000.0,0.0231,2.3135448475751774,Up,4742.2,3
2008-03-31,4734.5,4942.15,4947.0,4703.85,147200000000.0,-0.042,-4.198704977741807,Down,4770.9857142857145,3
2008-04-01,4739.55,4735.65,4800.75,4628.75,119880000000.0,0.0011,0.10666385045938753,Up,4794.642857142857,4
2008-04-02,4754.2,4741.4,4916.75,4741.4,114660000000.0,0.0031,0.3091010749965539,Up,4815.2642857142855,4
2008-04-03,4771.6,4753.9,4833.25,4738.2,124590000000.0,0.0037,0.3659921753397022,Up,4800.135714285715,4
2008-04-04,4647.0,4766.7,4791.7,4632.7,131509999999.99998,-0.0261,-2.6112834269427565,Down,4774.157142857142,4
2008-04-07,4761.2,4631.35,4798.55,4628.8,124930000000.0,0.0246,2.4574994620184976,Up,4764.292857142857,4
2008-04-08,4709.65,4760.65,4769.55,4677.8,113750000000.0,-0.0108,-1.082710241115692,Down,4731.099999999999,4
2008-04-09,4747.05,4707.05,4758.25,4667.5,101410000000.0,0.0079,0.7941142123087719,Up,4732.892857142857,4
2008-04-10,4733.0,4747.55,4799.5,4720.9,150140000000.0,-0.003,-0.29597328867402295,Down,4731.957142857143,4
2008-04-11,4777.8,4734.35,4817.4,4727.25,132770000000.00002,0.0095,0.9465455313754534,Up,4735.328571428572,4
2008-04-15,4879.65,4779.95,4917.1,4708.3,152070000000.0,0.0213,2.1317342710033715,Up,4750.7642857142855,4
2008-04-16,4887.3,4881.65,4951.4,4874.05,137210000000.00002,0.0016,0.15677353908580827,Up,4785.092857142858,4
2008-04-17,4958.4,4890.6,4984.95,4889.65,135280000000.0,0.0145,1.454790988889565,Up,4813.2642857142855,4
2008-04-21,5037.0,4955.9,5053.4,4955.9,110420000000.0,0.0159,1.5851887705711665,Up,4860.028571428571,4
2008-04-22,5049.3,5037.05,5074.25,4994.05,126750000000.0,0.0024,0.24419297200715118,Up,4903.207142857143,4
2008-04-23,5022.8,5044.35,5083.5,5003.55,144560000000.0,-0.0052,-0.5248252232982753,Down,4944.607142857143,4
2008-04-24,4999.85,5022.9,5072.7,4991.35,154290000000.0,-0.0046,-0.4569164609381171,Down,4976.328571428572,4
2008-04-25,5111.7,4999.15,5117.7,4999.15,134449999999.99998,0.0224,2.2370671120133467,Up,5009.478571428571,4
2008-04-28,5089.65,5112.5,5147.45,5079.15,110780000000.0,-0.0043,-0.43136334291918876,Down,5038.385714285714,4
2008-04-29,5195.5,5092.4,5210.9,5082.15,214910000000.0,0.0208,2.079710785613953,Up,5072.257142857144,4
2008-04-30,5165.9,5198.35,5230.75,5155.85,146210000000.0,-0.0057,-0.5697237994418347,Down,5090.671428571428,4
2008-05-02,5228.2,5265.3,5298.85,5197.6,131240000000.00002,0.0121,1.2059854042858031,Up,5116.228571428571,5
2008-05-05,5192.25,5227.25,5254.5,5182.6,125630000000.0,-0.0069,-0.6876171531310926,Down,5140.435714285713,5
2008-05-06,5144.65,5192.35,5206.5,5110.9,131300000000.00002,-0.0092,-0.9167509268621532,Down,5161.121428571429,5
2008-05-07,5135.5,5156.7,5159.05,5101.25,153380000000.0,-0.0018,-0.17785466455443322,Down,5164.521428571429,5
2008-05-08,5081.7,5135.8,5143.05,5062.45,127170000000.0,-0.0105,-1.0476097750949265,Down,5163.385714285714,5
2008-05-09,4982.6,5070.85,5087.65,4969.4,142290000000.0,-0.0195,-1.9501347974103078,Down,5132.971428571428,5
2008-05-12,5012.65,4981.0,5021.75,4913.8,150700000000.0,0.006,0.6030987837674973,Up,5111.078571428572,5
2008-05-13,4957.8,5008.6,5066.0,4943.75,158380000000.0,-0.0109,-1.0942315940669967,Down,5072.45,5
2008-05-14,5011.75,4958.45,5026.1,4932.05,147690000000.0,0.0109,1.0881842752833881,Up,5046.664285714286,5
2008-05-15,5115.25,5010.9,5118.55,4999.6,150790000000.0,0.0207,2.0651469047737736,Up,5042.464285714285,5
2008-05-16,5157.7,5115.65,5167.4,5106.4,153200000000.0,0.0083,0.8298714627828607,Up,5045.635714285714,5
2008-05-20,5104.95,5157.0,5160.05,5072.4,157360000000.0,-0.0102,-1.0227426953874796,Down,5048.957142857143,5
2008-05-21,5117.65,5105.7,5135.55,5048.7,163030000000.0,0.0025,0.2487781467007455,Up,5068.25,5
2008-05-22,5025.45,5117.0,5118.9,5010.7,113500000000.0,-0.018,-1.8016081599953049,Down,5070.078571428572,5
2008-05-23,4946.55,5026.55,5059.05,4940.7,152370000000.0,-0.0157,-1.5700086559412463,Down,5068.471428571429,5
2008-05-26,4875.05,4953.6,4953.6,4858.0,124350000000.0,-0.0145,-1.4454518806036543,Down,5048.942857142857,5
2008-05-27,4859.8,4877.15,4932.0,4846.2,120400000000.0,-0.0031,-0.3128173044379068,Down,5012.45,5
2008-05-28,4918.35,4862.7,4926.9,4835.65,140740000000.0,0.012,1.204782089797929,Up,4978.257142857144,5
2008-05-29,4835.3,4926.3,4957.4,4801.9,194900000000.0,-0.0169,-1.6885744202832287,Down,4939.7357142857145,5
2008-05-30,4870.1,4844.05,4908.85,4833.45,138610000000.0,0.0072,0.7197071536409361,Up,4904.3714285714295,5
2008-06-02,4739.6,4869.25,4908.8,4713.0,118400000000.0,-0.0268,-2.6796164349808027,Down,4863.535714285715,6
2008-06-03,4715.9,4739.3,4739.3,4634.0,140730000000.0,-0.005,-0.5000421976538272,Down,4830.585714285715,6
2008-06-04,4585.6,4718.7,4731.5,4564.5,154820000000.0,-0.0276,-2.7629932780593114,Down,4789.2357142857145,6
2008-06-05,4676.95,4586.95,4690.6,4536.25,168870000000.0,0.0199,1.992105722260984,Up,4763.114285714286,6
2008-06-06,4627.8,4680.55,4746.3,4614.25,132090000000.0,-0.0105,-1.0508985556826445,Down,4721.607142857143,6
2008-06-09,4500.95,4626.45,4626.45,4411.6,175250000000.0,-0.0274,-2.741043260296472,Down,4673.842857142857,6
2008-06-10,4449.8,4522.0,4522.55,4369.8,165410000000.0,-0.0114,-1.1364267543518491,Down,4613.8,6
2008-06-11,4523.6,4469.65,4541.05,4468.05,166120000000.0,0.0166,1.65850150568565,Up,4582.942857142857,6
2008-06-12,4539.35,4524.4,4550.0,4392.0,163970000000.0,0.0035,0.34817402069149406,Up,4557.721428571429,6
2008-06-13,4517.1,4539.5,4563.35,4491.35,139530000000.0,-0.0049,-0.49015828257349403,Down,4547.935714285714,6
2008-06-16,4572.5,4536.3,4617.7,4536.3,111420000000.0,0.0123,1.2264505988355268,Up,4533.014285714286,6
2008-06-17,4653.0,4572.5,4664.05,4561.75,107120000000.0,0.0176,1.7605248769819504,Up,4536.614285714286,6
2008-06-18,4582.4,4652.8,4679.75,4569.9,136860000000.00002,-0.0152,-1.5173006662368427,Down,4548.25,6
2008-06-19,4504.25,4582.55,4585.7,4488.95,102140000000.0,-0.0171,-1.7054381983240163,Down,4556.028571428571,6
2008-06-20,4347.55,4504.2,4532.0,4333.6,133100000000.0,-0.0348,-3.478936559915635,Down,4530.878571428571,6
2008-06-23,4266.4,4351.15,4351.15,4225.5,126310000000.0,-0.0187,-1.8665685271014865,Down,4491.885714285714,6
2008-06-24,4191.1,4271.05,4305.9,4156.1,132370000000.0,-0.0176,-1.7649540596287094,Down,4445.314285714286,6
2008-06-25,4252.65,4189.6,4264.55,4093.2,151940000000.0,0.0147,1.468588198802201,Up,4399.621428571429,6
2008-06-26,4315.85,4252.6,4324.75,4230.0,195950000000.0,0.0149,1.486132176407673,Up,4351.457142857143,6
2008-06-27,4136.65,4315.3,4315.3,4119.2,177160000000.0,-0.0415,-4.152136890763137,Down,4287.778571428572,6
2008-06-30,4040.55,4136.25,4163.0,4021.7,144490000000.0,-0.0232,-2.323135870813331,Down,4221.535714285715,6
2008-07-01,3896.75,4039.75,4075.4,3878.2,164470000000.0,-0.0356,-3.5589214339632025,Down,4157.135714285714,7
2008-07-02,4093.35,3895.3,4107.15,3848.25,199760000000.0,0.0505,5.045229999358436,Up,4132.414285714286,7
2008-07-03,3925.75,4094.6,4097.35,3874.85,154490000000.0,-0.0409,-4.094445869520069,Down,4094.5071428571428,7
2008-07-04,4016.0,3926.65,4033.5,3896.4,152040000000.0,0.023,2.298923772527539,Up,4060.7000000000003,7
2008-07-07,4030.0,4002.0,4114.5,4002.0,125740000000.0,0.0035,0.3486055776892538,Up,4019.8642857142854,7
2008-07-08,3988.55,4028.7,4028.7,3896.05,135090000000.0,-0.0103,-1.0285359801488814,Down,3998.707142857143,7
2008-07-09,4157.1,3990.9,4169.4,3990.9,144530000000.0,0.0423,4.225846485564944,Up,4015.3571428571427,7
2008-07-10,4162.2,4155.65,4187.95,4110.4,146410000000.0,0.0012,0.12268167713067601,Up,4053.2785714285715,7
2008-07-11,4049.0,4166.0,4215.5,4014.45,136820000000.0,-0.0272,-2.7197155350535684,Down,4046.942857142857,7
2008-07-14,4039.7,4047.45,4118.1,4004.25,125910000000.0,-0.0023,-0.22968634230674523,Down,4063.2214285714285,7
2008-07-15,3861.1,4039.3,4040.7,3835.5,141870000000.0,-0.0442,-4.421120380226251,Down,4041.0928571428567,7
